<expr>,rows.integrated.per_minute,
1713537720.0,12454,
1713537780.0,12821,
1713537840.0,11654,
1713537900.0,11148,
1713537960.0,12721,
1713538020.0,13486,
1713538080.0,12919,
1713538140.0,12852,
1713538200.0,12744,
1713538260.0,12757,
1713538320.0,13177,
1713538380.0,12748,
1713538440.0,9116,
1713538500.0,6984,
1713538560.0,7865,
1713538620.0,7862,
1713538680.0,7529,
1713538740.0,7079,
1713538800.0,6889,
1713538860.0,8136,
1713538920.0,7779,
1713538980.0,7515,
1713539040.0,7933,
1713539100.0,7223,
1713539160.0,7196,
1713539220.0,7387,
1713539280.0,7703,
1713539340.0,12340,
1713539400.0,15047,
1713539460.0,14939,
1713539520.0,15277,
1713539580.0,14619,
1713539640.0,11841,
1713539700.0,11925,
1713539760.0,12294,
1713539820.0,12805,
1713539880.0,12358,
1713539940.0,12439,
1713540000.0,11711,
1713540060.0,15936,
1713540120.0,15781,
1713540180.0,15670,
1713540240.0,15709,
1713540300.0,15941,
1713540360.0,15915,
1713540420.0,16017,
1713540480.0,15851,
1713540540.0,15321,
1713540600.0,9454,
1713540660.0,16062,
1713540720.0,15838,
1713540780.0,15414,
1713540840.0,15509,
1713540900.0,15140,
1713540960.0,15454,
1713541020.0,15844,
1713541080.0,15215,
1713541140.0,15287,
1713541200.0,15333,
1713541260.0,15015,
1713541320.0,15597,
1713541380.0,13324,
1713541440.0,12600,
1713541500.0,12725,
1713541560.0,15993,
1713541620.0,16379,
1713541680.0,16563,
1713541740.0,16070,
1713541800.0,16019,
1713541860.0,16170,
1713541920.0,16524,
1713541980.0,15671,
1713542040.0,16032,
1713542100.0,15666,
1713542160.0,15815,
1713542220.0,16580,
1713542280.0,15855,
1713542340.0,15838,
1713542400.0,15919,
1713542460.0,15750,
1713542520.0,15155,
1713542580.0,14893,
1713542640.0,15864,
1713542700.0,14822,
1713542760.0,14093,
1713542820.0,14669,
1713542880.0,13925,
1713542940.0,15435,
1713543000.0,15536,
1713543060.0,15233,
1713543120.0,15201,
1713543180.0,13809,
1713543240.0,13477,
1713543300.0,13076,
1713543360.0,13344,
1713543420.0,13983,
1713543480.0,13438,
1713543540.0,13497,
1713543600.0,13545,
1713543660.0,13384,
1713543720.0,13952,
1713543780.0,12981,
1713543840.0,13002,
1713543900.0,13324,
1713543960.0,13463,
1713544020.0,13335,
1713544080.0,12401,
1713544140.0,11996,
1713544200.0,11636,
1713544260.0,12690,
1713544320.0,13816,
1713544380.0,13378,
1713544440.0,11470,
1713544500.0,7684,
1713544560.0,7673,
1713544620.0,7785,
1713544680.0,6999,
1713544740.0,7141,
1713544800.0,7204,
1713544860.0,7586,
1713544920.0,7738,
1713544980.0,7252,
1713545040.0,7302,
1713545100.0,7316,
1713545160.0,7326,
1713545220.0,7394,
1713545280.0,7316,
1713545340.0,7173,
1713545400.0,13018,
1713545460.0,15984,
1713545520.0,16096,
1713545580.0,14443,
1713545640.0,15149,
1713545700.0,13133,
1713545760.0,12474,
1713545820.0,13524,
1713545880.0,12809,
1713545940.0,12866,
1713546000.0,11961,
1713546060.0,13675,
1713546120.0,12800,
1713546180.0,11369,
1713546240.0,12745,
1713546300.0,13400,
1713546360.0,13510,
1713546420.0,13542,
1713546480.0,13058,
1713546540.0,12781,
1713546600.0,13037,
1713546660.0,12991,
1713546720.0,14374,
1713546780.0,13603,
1713546840.0,13256,
1713546900.0,13243,
1713546960.0,13213,
1713547020.0,13120,
1713547080.0,13234,
1713547140.0,13375,
1713547200.0,13077,
1713547260.0,12902,
1713547320.0,12822,
1713547380.0,12228,
1713547440.0,11933,
1713547500.0,12663,
1713547560.0,13048,
1713547620.0,13302,
1713547680.0,13567,
1713547740.0,13126,
1713547800.0,12968,
1713547860.0,14183,
1713547920.0,13525,
1713547980.0,13574,
1713548040.0,12949,
1713548100.0,12577,
1713548160.0,12572,
1713548220.0,12196,
1713548280.0,11984,
1713548340.0,12692,
1713548400.0,12812,
1713548460.0,12955,
1713548520.0,13305,
1713548580.0,12800,
1713548640.0,13221,
1713548700.0,12873,
1713548760.0,13004,
1713548820.0,13071,
1713548880.0,12711,
1713548940.0,12496,
1713549000.0,12678,
1713549060.0,12812,
1713549120.0,13071,
1713549180.0,12644,
1713549240.0,12708,
1713549300.0,12489,
1713549360.0,12644,
1713549420.0,12959,
1713549480.0,12317,
1713549540.0,12787,
1713549600.0,12438,
1713549660.0,13701,
1713549720.0,12824,
1713549780.0,12122,
1713549840.0,12501,
1713549900.0,11401,
1713549960.0,7311,
1713550020.0,7100,
1713550080.0,7308,
1713550140.0,7320,
1713550200.0,7578,
1713550260.0,7257,
1713550320.0,7627,
1713550380.0,7188,
1713550440.0,7197,
1713550500.0,7346,
1713550560.0,7867,
1713550620.0,8005,
1713550680.0,7425,
1713550740.0,7864,
1713550800.0,7078,
1713550860.0,13630,
1713550920.0,15313,
1713550980.0,14621,
1713551040.0,14808,
1713551100.0,13762,
1713551160.0,11747,
1713551220.0,12547,
1713551280.0,12188,
1713551340.0,12316,
1713551400.0,12540,
1713551460.0,12900,
1713551520.0,13332,
1713551580.0,12611,
1713551640.0,12750,
1713551700.0,12319,
1713551760.0,12188,
1713551820.0,12931,
1713551880.0,12579,
1713551940.0,12094,
1713552000.0,11714,
1713552060.0,12911,
1713552120.0,13200,
1713552180.0,12549,
1713552240.0,12756,
1713552300.0,12345,
1713552360.0,12536,
1713552420.0,12685,
1713552480.0,11534,
1713552540.0,13157,
1713552600.0,12686,
1713552660.0,8196,
1713552720.0,8021,
1713552780.0,7629,
1713552840.0,7387,
1713552900.0,7232,
1713552960.0,7463,
1713553020.0,7678,
1713553080.0,7701,
1713553140.0,6999,
1713553200.0,7218,
1713553260.0,7687,
1713553320.0,8096,
1713553380.0,7688,
1713553440.0,7522,
1713553500.0,7578,
1713553560.0,7822,
1713553620.0,7899,
1713553680.0,12578,
1713553740.0,15002,
1713553800.0,11325,
1713553860.0,7340,
1713553920.0,7450,
1713553980.0,8064,
1713554040.0,7199,
1713554100.0,7295,
1713554160.0,7392,
1713554220.0,7661,
1713554280.0,7722,
1713554340.0,7482,
1713554400.0,6973,
1713554460.0,7256,
1713554520.0,7781,
1713554580.0,8094,
1713554640.0,7151,
1713554700.0,6911,
1713554760.0,8998,
1713554820.0,14450,
1713554880.0,7284,
1713554940.0,7165,
1713555000.0,13574,
1713555060.0,8581,
1713555120.0,7333,
1713555180.0,7516,
1713555240.0,7647,
1713555300.0,7083,
1713555360.0,7471,
1713555420.0,7285,
1713555480.0,7653,
1713555540.0,7122,
1713555600.0,7420,
1713555660.0,7531,
1713555720.0,8062,
1713555780.0,7717,
1713555840.0,7630,
1713555900.0,7247,
1713555960.0,13784,
1713556020.0,16027,
1713556080.0,14851,
1713556140.0,15049,
1713556200.0,14420,
1713556260.0,14616,
1713556320.0,15448,
1713556380.0,12947,
1713556440.0,11395,
1713556500.0,12150,
1713556560.0,10871,
1713556620.0,10765,
1713556680.0,15454,
1713556740.0,15436,
1713556800.0,15586,
1713556860.0,16302,
1713556920.0,16704,
1713556980.0,16287,
1713557040.0,16083,
1713557100.0,15816,
1713557160.0,7731,
1713557220.0,8048,
1713557280.0,7453,
1713557340.0,7911,
1713557400.0,7401,
1713557460.0,7446,
1713557520.0,7906,
1713557580.0,7404,
1713557640.0,7222,
1713557700.0,7232,
1713557760.0,8012,
1713557820.0,7731,
1713557880.0,7185,
1713557940.0,7347,
1713558000.0,7209,
1713558060.0,10793,
1713558120.0,10415,
1713558180.0,7147,
1713558240.0,7097,
1713558300.0,7407,
1713558360.0,7110,
1713558420.0,7766,
1713558480.0,7230,
1713558540.0,7157,
1713558600.0,7029,
1713558660.0,9570,
1713558720.0,8808,
1713558780.0,7531,
1713558840.0,7382,
1713558900.0,7020,
1713558960.0,8037,
1713559020.0,7894,
1713559080.0,7682,
1713559140.0,7519,
1713559200.0,7627,
1713559260.0,7412,
1713559320.0,7639,
1713559380.0,7741,
1713559440.0,7620,
1713559500.0,7333,
1713559560.0,7590,
1713559620.0,11360,
1713559680.0,8261,
1713559740.0,7514,
1713559800.0,7334,
1713559860.0,7693,
1713559920.0,7594,
1713559980.0,7163,
1713560040.0,7433,
1713560100.0,7629,
1713560160.0,8054,
1713560220.0,7741,
1713560280.0,7306,
1713560340.0,7205,
1713560400.0,7485,
1713560460.0,7572,
1713560520.0,8149,
1713560580.0,8053,
1713560640.0,16381,
1713560700.0,14281,
1713560760.0,7596,
1713560820.0,8185,
1713560880.0,7472,
1713560940.0,7146,
1713561000.0,6978,
1713561060.0,9386,
1713561120.0,15122,
1713561180.0,16389,
1713561240.0,7141,
1713561300.0,7345,
1713561360.0,7141,
1713561420.0,7689,
1713561480.0,7278,
1713561540.0,7325,
1713561600.0,7199,
1713561660.0,7700,
1713561720.0,8017,
1713561780.0,7085,
1713561840.0,7551,
1713561900.0,6985,
1713561960.0,7049,
1713562020.0,7834,
1713562080.0,7476,
1713562140.0,13453,
1713562200.0,8027,
1713562260.0,7612,
1713562320.0,9193,
1713562380.0,16300,
1713562440.0,15479,
1713562500.0,15134,
1713562560.0,16716,
1713562620.0,16530,
1713562680.0,16048,
1713562740.0,15861,
1713562800.0,15975,
1713562860.0,15839,
1713562920.0,16398,
1713562980.0,15673,
1713563040.0,14102,
1713563100.0,16168,
1713563160.0,16413,
1713563220.0,17170,
1713563280.0,16417,
1713563340.0,15820,
1713563400.0,14700,
1713563460.0,15422,
1713563520.0,16572,
1713563580.0,15924,
1713563640.0,15980,
1713563700.0,16646,
1713563760.0,16006,
1713563820.0,16241,
1713563880.0,15839,
1713563940.0,15614,
1713564000.0,15968,
1713564060.0,16082,
1713564120.0,16649,
1713564180.0,16719,
1713564240.0,16627,
1713564300.0,16248,
1713564360.0,17160,
1713564420.0,16167,
1713564480.0,15955,
1713564540.0,15852,
1713564600.0,16274,
1713564660.0,10470,
1713564720.0,17093,
1713564780.0,16614,
1713564840.0,16573,
1713564900.0,16843,
1713564960.0,16366,
1713565020.0,17221,
1713565080.0,16369,
1713565140.0,15176,
1713565200.0,16187,
1713565260.0,13451,
1713565320.0,15103,
1713565380.0,13486,
1713565440.0,14959,
1713565500.0,16919,
1713565560.0,16079,
1713565620.0,16366,
1713565680.0,15997,
1713565740.0,16186,
1713565800.0,16452,
1713565860.0,11838,
1713565920.0,17006,
1713565980.0,14568,
1713566040.0,8904,
1713566100.0,8356,
1713566160.0,8517,
1713566220.0,9182,
1713566280.0,8040,
1713566340.0,8004,
1713566400.0,8601,
1713566460.0,8727,
1713566520.0,9483,
1713566580.0,8604,
1713566640.0,8288,
1713566700.0,7973,
1713566760.0,7774,
1713566820.0,9289,
1713566880.0,10320,
1713566940.0,15020,
1713567000.0,8317,
1713567060.0,8848,
1713567120.0,8647,
1713567180.0,8768,
1713567240.0,8238,
1713567300.0,8082,
1713567360.0,8388,
1713567420.0,8818,
1713567480.0,7928,
1713567540.0,7808,
1713567600.0,8824,
1713567660.0,9401,
1713567720.0,9327,
1713567780.0,8819,
1713567840.0,9584,
1713567900.0,8651,
1713567960.0,17004,
1713568020.0,16731,
1713568080.0,16540,
1713568140.0,16219,
1713568200.0,17167,
1713568260.0,16698,
1713568320.0,17173,
1713568380.0,17356,
1713568440.0,16884,
1713568500.0,17296,
1713568560.0,17473,
1713568620.0,16766,
1713568680.0,16781,
1713568740.0,17455,
1713568800.0,16684,
1713568860.0,17230,
1713568920.0,16829,
1713568980.0,16136,
1713569040.0,17125,
1713569100.0,16447,
1713569160.0,15968,
1713569220.0,14419,
1713569280.0,16870,
1713569340.0,17131,
1713569400.0,16632,
1713569460.0,17594,
1713569520.0,15794,
1713569580.0,16705,
1713569640.0,16085,
1713569700.0,16146,
1713569760.0,16346,
1713569820.0,16775,
1713569880.0,16924,
1713569940.0,15904,
1713570000.0,15732,
1713570060.0,15581,
1713570120.0,16652,
1713570180.0,16669,
1713570240.0,18219,
1713570300.0,17451,
1713570360.0,16747,
1713570420.0,16600,
1713570480.0,14111,
1713570540.0,13365,
1713570600.0,13289,
1713570660.0,12879,
1713570720.0,13937,
1713570780.0,15238,
1713570840.0,14758,
1713570900.0,14503,
1713570960.0,13992,
1713571020.0,13494,
1713571080.0,12855,
1713571140.0,12547,
1713571200.0,13626,
1713571260.0,13817,
1713571320.0,14191,
1713571380.0,13954,
1713571440.0,13980,
1713571500.0,13730,
1713571560.0,13453,
1713571620.0,14419,
1713571680.0,13922,
1713571740.0,13801,
1713571800.0,14919,
1713571860.0,14183,
1713571920.0,14240,
1713571980.0,13533,
1713572040.0,14055,
1713572100.0,13536,
1713572160.0,13851,
1713572220.0,14770,
1713572280.0,13917,
1713572340.0,13458,
1713572400.0,12077,
1713572460.0,12055,
1713572520.0,13186,
1713572580.0,13552,
1713572640.0,13744,
1713572700.0,13624,
1713572760.0,12193,
1713572820.0,13735,
1713572880.0,13472,
1713572940.0,13477,
1713573000.0,13144,
1713573060.0,14540,
1713573120.0,14832,
1713573180.0,13993,
1713573240.0,13429,
1713573300.0,12673,
1713573360.0,12606,
1713573420.0,13190,
1713573480.0,12758,
1713573540.0,13431,
1713573600.0,14410,
1713573660.0,14449,
1713573720.0,16074,
1713573780.0,14763,
1713573840.0,14337,
1713573900.0,13761,
1713573960.0,13724,
1713574020.0,14132,
1713574080.0,14277,
1713574140.0,14211,
1713574200.0,14409,
1713574260.0,13597,
1713574320.0,14356,
1713574380.0,14277,
1713574440.0,13624,
1713574500.0,13821,
1713574560.0,14382,
1713574620.0,14740,
1713574680.0,14661,
1713574740.0,13686,
1713574800.0,13720,
1713574860.0,14230,
1713574920.0,13509,
1713574980.0,12324,
1713575040.0,13421,
1713575100.0,12574,
1713575160.0,13169,
1713575220.0,14554,
1713575280.0,13987,
1713575340.0,14026,
1713575400.0,13413,
1713575460.0,14169,
1713575520.0,13323,
1713575580.0,12073,
1713575640.0,13246,
1713575700.0,13979,
1713575760.0,13613,
1713575820.0,13917,
1713575880.0,13300,
1713575940.0,13400,
1713576000.0,12421,
1713576060.0,12946,
1713576120.0,14159,
1713576180.0,13445,
1713576240.0,13954,
1713576300.0,13947,
1713576360.0,13800,
1713576420.0,13670,
1713576480.0,13659,
1713576540.0,13721,
1713576600.0,13807,
1713576660.0,14379,
1713576720.0,14946,
1713576780.0,14851,
1713576840.0,13930,
1713576900.0,14943,
1713576960.0,14096,
1713577020.0,14553,
1713577080.0,14233,
1713577140.0,14185,
1713577200.0,14480,
1713577260.0,13395,
1713577320.0,13727,
1713577380.0,13356,
1713577440.0,12522,
1713577500.0,13181,
1713577560.0,13248,
1713577620.0,12850,
1713577680.0,11792,
1713577740.0,12044,
1713577800.0,12172,
1713577860.0,13118,
1713577920.0,13591,
1713577980.0,13299,
1713578040.0,12787,
1713578100.0,13641,
1713578160.0,13473,
1713578220.0,14649,
1713578280.0,13983,
1713578340.0,8381,
1713578400.0,8232,
1713578460.0,9892,
1713578520.0,8749,
1713578580.0,8567,
1713578640.0,8784,
1713578700.0,8984,
1713578760.0,8843,
1713578820.0,8402,
1713578880.0,9312,
1713578940.0,8125,
1713579000.0,8226,
1713579060.0,8028,
1713579120.0,8238,
1713579180.0,8077,
1713579240.0,12979,
1713579300.0,15923,
1713579360.0,17079,
1713579420.0,16854,
1713579480.0,15104,
1713579540.0,17400,
1713579600.0,17194,
1713579660.0,16931,
1713579720.0,17357,
1713579780.0,16729,
1713579840.0,16845,
1713579900.0,17024,
1713579960.0,20867,
1713580020.0,18223,
1713580080.0,16613,
1713580140.0,16489,
1713580200.0,15247,
1713580260.0,15498,
1713580320.0,17293,
1713580380.0,16466,
1713580440.0,16909,
1713580500.0,17190,
1713580560.0,17005,
1713580620.0,17404,
1713580680.0,16974,
1713580740.0,17019,
1713580800.0,16925,
1713580860.0,17141,
1713580920.0,17611,
1713580980.0,15998,
1713581040.0,16825,
1713581100.0,15579,
1713581160.0,16407,
1713581220.0,16704,
1713581280.0,15515,
1713581340.0,16348,
1713581400.0,17179,
1713581460.0,16881,
1713581520.0,17592,
1713581580.0,16562,
1713581640.0,15574,
1713581700.0,16445,
1713581760.0,16669,
1713581820.0,17383,
1713581880.0,16895,
1713581940.0,16647,
1713582000.0,16721,
1713582060.0,18112,
1713582120.0,16246,
1713582180.0,17087,
1713582240.0,16671,
1713582300.0,17993,
1713582360.0,16884,
1713582420.0,18533,
1713582480.0,17844,
1713582540.0,16667,
1713582600.0,9140,
1713582660.0,9287,
1713582720.0,10002,
1713582780.0,9249,
1713582840.0,9099,
1713582900.0,10089,
1713582960.0,10164,
1713583020.0,10580,
1713583080.0,10095,
1713583140.0,9481,
1713583200.0,10049,
1713583260.0,10045,
1713583320.0,10865,
1713583380.0,10418,
1713583440.0,9450,
1713583500.0,12324,
1713583560.0,17485,
1713583620.0,16530,
1713583680.0,15873,
1713583740.0,15395,
1713583800.0,17822,
1713583860.0,17592,
1713583920.0,16311,
1713583980.0,15263,
1713584040.0,16191,
1713584100.0,17692,
1713584160.0,17796,
1713584220.0,18054,
1713584280.0,17183,
1713584340.0,17248,
1713584400.0,16687,
1713584460.0,15814,
1713584520.0,17727,
1713584580.0,18110,
1713584640.0,18351,
1713584700.0,15555,
1713584760.0,15203,
1713584820.0,15337,
1713584880.0,15016,
1713584940.0,14728,
1713585000.0,13970,
1713585060.0,13679,
1713585120.0,14076,
1713585180.0,13995,
1713585240.0,14844,
1713585300.0,14697,
1713585360.0,14599,
1713585420.0,16505,
1713585480.0,15335,
1713585540.0,14734,
1713585600.0,15012,
1713585660.0,15369,
1713585720.0,17127,
1713585780.0,14910,
1713585840.0,13986,
1713585900.0,13872,
1713585960.0,14410,
1713586020.0,15083,
1713586080.0,14576,
1713586140.0,17010,
1713586200.0,13578,
1713586260.0,14530,
1713586320.0,15790,
1713586380.0,14359,
1713586440.0,13709,
1713586500.0,13892,
1713586560.0,14364,
1713586620.0,15232,
1713586680.0,13944,
1713586740.0,14905,
1713586800.0,13023,
1713586860.0,13609,
1713586920.0,14940,
1713586980.0,13662,
1713587040.0,13632,
1713587100.0,13495,
1713587160.0,14317,
1713587220.0,14033,
1713587280.0,13526,
1713587340.0,13608,
1713587400.0,13720,
1713587460.0,15218,
1713587520.0,14607,
1713587580.0,14175,
1713587640.0,15120,
1713587700.0,14645,
1713587760.0,11047,
1713587820.0,15217,
1713587880.0,17009,
1713587940.0,16577,
1713588000.0,16674,
1713588060.0,16252,
1713588120.0,16639,
1713588180.0,17371,
1713588240.0,16831,
1713588300.0,15170,
1713588360.0,16832,
1713588420.0,16726,
1713588480.0,16781,
1713588540.0,16411,
1713588600.0,15388,
1713588660.0,14211,
1713588720.0,14341,
1713588780.0,16316,
1713588840.0,16154,
1713588900.0,16834,
1713588960.0,16987,
1713589020.0,16726,
1713589080.0,15376,
1713589140.0,16447,
1713589200.0,16185,
1713589260.0,17014,
1713589320.0,16700,
1713589380.0,15929,
1713589440.0,15860,
1713589500.0,15184,
1713589560.0,15687,
1713589620.0,16856,
1713589680.0,16270,
1713589740.0,15261,
1713589800.0,15930,
1713589860.0,15588,
1713589920.0,16959,
1713589980.0,16825,
1713590040.0,17019,
1713590100.0,17312,
1713590160.0,16985,
1713590220.0,16935,
1713590280.0,15487,
1713590340.0,14413,
1713590400.0,13701,
1713590460.0,14171,
1713590520.0,14731,
1713590580.0,14524,
1713590640.0,14325,
1713590700.0,14936,
1713590760.0,14331,
1713590820.0,14443,
1713590880.0,14340,
1713590940.0,13899,
1713591000.0,14377,
1713591060.0,13924,
1713591120.0,14460,
1713591180.0,14347,
1713591240.0,13968,
1713591300.0,13588,
1713591360.0,13255,
1713591420.0,14327,
1713591480.0,13352,
1713591540.0,12990,
1713591600.0,14630,
1713591660.0,11273,
1713591720.0,9143,
1713591780.0,8985,
1713591840.0,8732,
1713591900.0,8646,
1713591960.0,9823,
1713592020.0,15494,
1713592080.0,12964,
1713592140.0,9659,
1713592200.0,8432,
1713592260.0,8325,
1713592320.0,9159,
1713592380.0,8292,
1713592440.0,8210,
1713592500.0,8635,
1713592560.0,8547,
1713592620.0,8955,
1713592680.0,9042,
1713592740.0,8431,
1713592800.0,9115,
1713592860.0,9681,
1713592920.0,8680,
1713592980.0,9043,
1713593040.0,14252,
1713593100.0,8608,
1713593160.0,8902,
1713593220.0,8725,
1713593280.0,8712,
1713593340.0,8799,
1713593400.0,8923,
1713593460.0,8421,
1713593520.0,8650,
1713593580.0,8198,
1713593640.0,8524,
1713593700.0,8244,
1713593760.0,8573,
1713593820.0,8799,
1713593880.0,8763,
1713593940.0,8553,
1713594000.0,8263,
1713594060.0,14318,
1713594120.0,9236,
1713594180.0,8024,
1713594240.0,8195,
1713594300.0,8203,
1713594360.0,7879,
1713594420.0,8572,
1713594480.0,7961,
1713594540.0,7975,
1713594600.0,7905,
1713594660.0,8601,
1713594720.0,8620,
1713594780.0,12999,
1713594840.0,9992,
1713594900.0,8418,
1713594960.0,8425,
1713595020.0,8325,
1713595080.0,8301,
1713595140.0,8096,
1713595200.0,8412,
1713595260.0,8116,
1713595320.0,8561,
1713595380.0,8006,
1713595440.0,8391,
1713595500.0,7802,
1713595560.0,8139,
1713595620.0,8429,
1713595680.0,7966,
1713595740.0,8411,
1713595800.0,8756,
1713595860.0,11646,
1713595920.0,11506,
1713595980.0,15190,
1713596040.0,16002,
1713596100.0,16395,
1713596160.0,16290,
1713596220.0,16438,
1713596280.0,15567,
1713596340.0,15097,
1713596400.0,16495,
1713596460.0,16293,
1713596520.0,16228,
1713596580.0,15625,
1713596640.0,15852,
1713596700.0,16184,
1713596760.0,17001,
1713596820.0,15989,
1713596880.0,16167,
1713596940.0,16191,
1713597000.0,16528,
1713597060.0,15285,
1713597120.0,16491,
1713597180.0,16475,
1713597240.0,16640,
1713597300.0,15857,
1713597360.0,16966,
1713597420.0,16303,
1713597480.0,16060,
1713597540.0,16115,
1713597600.0,15809,
1713597660.0,14578,
1713597720.0,13249,
1713597780.0,15032,
1713597840.0,15600,
1713597900.0,14884,
1713597960.0,14751,
1713598020.0,16213,
1713598080.0,16259,
1713598140.0,15676,
1713598200.0,14335,
1713598260.0,13164,
1713598320.0,11402,
1713598380.0,15861,
1713598440.0,15771,
1713598500.0,15797,
1713598560.0,14829,
1713598620.0,17522,
1713598680.0,15836,
1713598740.0,16186,
1713598800.0,14764,
1713598860.0,13609,
1713598920.0,17003,
1713598980.0,16428,
1713599040.0,16456,
1713599100.0,16747,
1713599160.0,16813,
1713599220.0,16559,
1713599280.0,16258,
1713599340.0,15930,
1713599400.0,16098,
1713599460.0,12280,
1713599520.0,7844,
1713599580.0,8033,
1713599640.0,7941,
1713599700.0,7871,
1713599760.0,7976,
1713599820.0,8496,
1713599880.0,7652,
1713599940.0,7395,
1713600000.0,7544,
1713600060.0,8074,
1713600120.0,8166,
1713600180.0,8456,
1713600240.0,8159,
1713600300.0,8244,
1713600360.0,8052,
1713600420.0,12595,
1713600480.0,8081,
1713600540.0,16563,
1713600600.0,16005,
1713600660.0,15143,
1713600720.0,13592,
1713600780.0,13314,
1713600840.0,16463,
1713600900.0,16359,
1713600960.0,14470,
1713601020.0,14493,
1713601080.0,14399,
1713601140.0,15740,
1713601200.0,14199,
1713601260.0,13691,
1713601320.0,14450,
1713601380.0,16957,
1713601440.0,14002,
1713601500.0,15741,
1713601560.0,15733,
1713601620.0,16191,
1713601680.0,15840,
1713601740.0,14449,
1713601800.0,15618,
1713601860.0,16498,
1713601920.0,16997,
1713601980.0,16389,
1713602040.0,15052,
1713602100.0,13902,
1713602160.0,14786,
1713602220.0,15729,
1713602280.0,16699,
1713602340.0,16337,
1713602400.0,17009,
1713602460.0,16235,
1713602520.0,16892,
1713602580.0,16353,
1713602640.0,16341,
1713602700.0,16142,
1713602760.0,16050,
1713602820.0,15792,
1713602880.0,15844,
1713602940.0,15125,
1713603000.0,17027,
1713603060.0,16180,
1713603120.0,13331,
1713603180.0,11358,
1713603240.0,7622,
1713603300.0,7760,
1713603360.0,9304,
1713603420.0,8120,
1713603480.0,8080,
1713603540.0,7949,
1713603600.0,7482,
1713603660.0,7853,
1713603720.0,8638,
1713603780.0,7863,
1713603840.0,7929,
1713603900.0,7599,
1713603960.0,7866,
1713604020.0,7947,
1713604080.0,7404,
1713604140.0,9136,
1713604200.0,14894,
1713604260.0,14823,
1713604320.0,14814,
1713604380.0,14433,
1713604440.0,14301,
1713604500.0,13912,
1713604560.0,13215,
1713604620.0,13886,
1713604680.0,13252,
1713604740.0,13179,
1713604800.0,12301,
1713604860.0,12747,
1713604920.0,11803,
1713604980.0,15175,
1713605040.0,15118,
1713605100.0,14845,
1713605160.0,14816,
1713605220.0,15621,
1713605280.0,15514,
1713605340.0,15422,
1713605400.0,15373,
1713605460.0,15327,
1713605520.0,15573,
1713605580.0,15030,
1713605640.0,15340,
1713605700.0,14982,
1713605760.0,15715,
1713605820.0,15669,
1713605880.0,15999,
1713605940.0,15332,
1713606000.0,14580,
1713606060.0,14869,
1713606120.0,13300,
1713606180.0,12807,
1713606240.0,14334,
1713606300.0,13211,
1713606360.0,16018,
1713606420.0,15335,
1713606480.0,14725,
1713606540.0,14865,
1713606600.0,13689,
1713606660.0,10924,
1713606720.0,16785,
1713606780.0,16369,
1713606840.0,15489,
1713606900.0,15533,
1713606960.0,15910,
1713607020.0,15795,
1713607080.0,15200,
1713607140.0,15237,
1713607200.0,15688,
1713607260.0,16448,
1713607320.0,17633,
1713607380.0,16433,
1713607440.0,15462,
1713607500.0,15279,
1713607560.0,15873,
1713607620.0,15828,
1713607680.0,14719,
1713607740.0,14881,
1713607800.0,7897,
1713607860.0,7127,
1713607920.0,7612,
1713607980.0,7333,
1713608040.0,7613,
1713608100.0,7651,
1713608160.0,7479,
1713608220.0,8363,
1713608280.0,7545,
1713608340.0,7405,
1713608400.0,8133,
1713608460.0,7422,
1713608520.0,10117,
1713608580.0,13837,
1713608640.0,7464,
1713608700.0,7574,
1713608760.0,7288,
1713608820.0,7515,
1713608880.0,7185,
1713608940.0,7228,
1713609000.0,7529,
1713609060.0,7701,
1713609120.0,8022,
1713609180.0,7513,
1713609240.0,12575,
1713609300.0,8877,
1713609360.0,7350,
1713609420.0,8365,
1713609480.0,7014,
1713609540.0,7600,
1713609600.0,7643,
1713609660.0,7567,
1713609720.0,7828,
1713609780.0,7654,
1713609840.0,7680,
1713609900.0,7416,
1713609960.0,7558,
1713610020.0,7818,
1713610080.0,7434,
1713610140.0,7586,
1713610200.0,7290,
1713610260.0,10687,
1713610320.0,16642,
1713610380.0,14598,
1713610440.0,8603,
1713610500.0,7663,
1713610560.0,7644,
1713610620.0,7892,
1713610680.0,7286,
1713610740.0,7200,
1713610800.0,7499,
1713610860.0,7464,
1713610920.0,8224,
1713610980.0,7190,
1713611040.0,7720,
1713611100.0,7321,
1713611160.0,7946,
1713611220.0,7724,
1713611280.0,7842,
1713611340.0,9544,
1713611400.0,15949,
1713611460.0,16028,
1713611520.0,16143,
1713611580.0,15673,
1713611640.0,15771,
1713611700.0,15931,
1713611760.0,15596,
1713611820.0,15834,
1713611880.0,15307,
1713611940.0,15715,
1713612000.0,15561,
1713612060.0,15843,
1713612120.0,15565,
1713612180.0,15686,
1713612240.0,15492,
1713612300.0,14887,
1713612360.0,16805,
1713612420.0,16321,
1713612480.0,16343,
1713612540.0,15853,
1713612600.0,14977,
1713612660.0,15469,
1713612720.0,15595,
1713612780.0,12813,
1713612840.0,12725,
1713612900.0,11957,
1713612960.0,12743,
1713613020.0,12940,
1713613080.0,12693,
1713613140.0,12569,
1713613200.0,12877,
1713613260.0,12740,
1713613320.0,13398,
1713613380.0,12929,
1713613440.0,13502,
1713613500.0,13110,
1713613560.0,13244,
1713613620.0,12172,
1713613680.0,11887,
1713613740.0,12814,
1713613800.0,12826,
1713613860.0,13093,
1713613920.0,13404,
