<expr>,rows.integrated.per_minute,
1679944380.0,2192000,
1679944440.0,2298057,
1679944500.0,2304085,
1679944560.0,2342259,
1679944620.0,2222248,
1679944680.0,2061637,
1679944740.0,1929622,
1679944800.0,1988199,
1679944860.0,1962985,
1679944920.0,1981130,
1679944980.0,2317072,
1679945040.0,2269006,
1679945100.0,2093484,
1679945160.0,2181577,
1679945220.0,2154426,
1679945280.0,1989990,
1679945340.0,2235589,
1679945400.0,2456226,
1679945460.0,2880880,
1679945520.0,3473397,
1679945580.0,3435665,
1679945640.0,3360856,
1679945700.0,2881764,
1679945760.0,2946415,
1679945820.0,2797931,
1679945880.0,2091216,
1679945940.0,2289437,
1679946000.0,2091015,
1679946060.0,2260927,
1679946120.0,2314761,
1679946180.0,2305444,
1679946240.0,2297675,
1679946300.0,2098954,
1679946360.0,2032341,
1679946420.0,2264355,
1679946480.0,2165923,
1679946540.0,2336533,
1679946600.0,2312716,
1679946660.0,2296892,
1679946720.0,2791888,
1679946780.0,2082933,
1679946840.0,2757222,
1679946900.0,1933508,
1679946960.0,2019460,
1679947020.0,2150977,
1679947080.0,2002778,
1679947140.0,2915368,
1679947200.0,3091870,
1679947260.0,1996758,
1679947320.0,2155810,
1679947380.0,2021642,
1679947440.0,1979297,
1679947500.0,1961500,
1679947560.0,1945966,
1679947620.0,1904753,
1679947680.0,1820543,
1679947740.0,2016499,
1679947800.0,1845680,
1679947860.0,2005731,
1679947920.0,2170641,
1679947980.0,2437861,
1679948040.0,1766353,
1679948100.0,2008432,
1679948160.0,1843245,
1679948220.0,1862422,
1679948280.0,1931871,
1679948340.0,1895403,
1679948400.0,1898345,
1679948460.0,2222317,
1679948520.0,2091615,
1679948580.0,2163001,
1679948640.0,2213906,
1679948700.0,2468224,
1679948760.0,2399143,
1679948820.0,2323648,
1679948880.0,2056825,
1679948940.0,2041056,
1679949000.0,2086917,
1679949060.0,2315227,
1679949120.0,1932495,
1679949180.0,1852622,
1679949240.0,1941927,
1679949300.0,1812272,
1679949360.0,3196589,
1679949420.0,3282009,
1679949480.0,2569208,
1679949540.0,2394494,
1679949600.0,2199377,
1679949660.0,1934161,
1679949720.0,1771679,
1679949780.0,2622638,
1679949840.0,3065821,
1679949900.0,2301467,
1679949960.0,2172177,
1679950020.0,2065400,
1679950080.0,2142143,
1679950140.0,2195228,
1679950200.0,2139871,
1679950260.0,2167622,
1679950320.0,2521366,
1679950380.0,2730769,
1679950440.0,2363181,
1679950500.0,2164334,
1679950560.0,2213379,
1679950620.0,2242031,
1679950680.0,2140623,
1679950740.0,2219860,
1679950800.0,2449673,
1679950860.0,2943314,
1679950920.0,3261604,
1679950980.0,2734542,
1679951040.0,2885126,
1679951100.0,2913477,
1679951160.0,2578673,
1679951220.0,2333167,
1679951280.0,2142804,
1679951340.0,2038026,
1679951400.0,2036131,
1679951460.0,1861044,
1679951520.0,1704740,
1679951580.0,1823846,
1679951640.0,1609847,
1679951700.0,1800682,
1679951760.0,1582261,
1679951820.0,1440323,
1679951880.0,1538746,
1679951940.0,1602005,
1679952000.0,1518827,
1679952060.0,1620285,
1679952120.0,1555066,
1679952180.0,2682714,
1679952240.0,3184859,
1679952300.0,2793845,
1679952360.0,2864633,
1679952420.0,2601541,
1679952480.0,1816559,
1679952540.0,1434052,
1679952600.0,1516546,
1679952660.0,1498062,
1679952720.0,1446802,
1679952780.0,1451505,
1679952840.0,1453906,
1679952900.0,1378256,
1679952960.0,1875643,
1679953020.0,2326273,
1679953080.0,1650545,
1679953140.0,1712468,
1679953200.0,1672393,
1679953260.0,1778712,
1679953320.0,1316033,
1679953380.0,1342685,
1679953440.0,1367099,
1679953500.0,1345448,
1679953560.0,2153817,
1679953620.0,2460643,
1679953680.0,1361990,
1679953740.0,1308603,
1679953800.0,1293031,
1679953860.0,1298872,
1679953920.0,1260822,
1679953980.0,1427805,
1679954040.0,2343686,
1679954100.0,1956274,
1679954160.0,1631882,
1679954220.0,1564199,
1679954280.0,1239615,
1679954340.0,1358918,
1679954400.0,1982783,
1679954460.0,1266629,
1679954520.0,1231191,
1679954580.0,1232956,
1679954640.0,1206368,
1679954700.0,1215327,
1679954760.0,1173777,
1679954820.0,1176465,
1679954880.0,1648315,
1679954940.0,3083726,
1679955000.0,2312238,
1679955060.0,1978677,
1679955120.0,1911523,
1679955180.0,1610970,
1679955240.0,1344876,
1679955300.0,1138660,
1679955360.0,1086811,
1679955420.0,1133599,
1679955480.0,1225149,
1679955540.0,1431596,
1679955600.0,1177295,
1679955660.0,1125841,
1679955720.0,1061066,
1679955780.0,1093427,
1679955840.0,1080477,
1679955900.0,1041459,
1679955960.0,1212423,
1679956020.0,1132105,
1679956080.0,1265770,
1679956140.0,2112913,
1679956200.0,2117757,
1679956260.0,2015920,
1679956320.0,2046430,
1679956380.0,1900277,
1679956440.0,1096306,
1679956500.0,1052747,
1679956560.0,1019422,
1679956620.0,1022641,
1679956680.0,1181982,
1679956740.0,1525017,
1679956800.0,1266201,
1679956860.0,1232297,
1679956920.0,1270630,
1679956980.0,1399657,
1679957040.0,2606231,
1679957100.0,3678703,
1679957160.0,3308983,
1679957220.0,3112326,
1679957280.0,3018353,
1679957340.0,2464271,
1679957400.0,1595759,
1679957460.0,1467985,
1679957520.0,1341602,
1679957580.0,1347302,
1679957640.0,1339977,
1679957700.0,1329395,
1679957760.0,1348964,
1679957820.0,1334757,
1679957880.0,1233939,
1679957940.0,1269303,
1679958000.0,1288176,
1679958060.0,1295840,
1679958120.0,1205371,
1679958180.0,1181454,
1679958240.0,1186851,
1679958300.0,1120726,
1679958360.0,1018193,
1679958420.0,971627,
1679958480.0,1004086,
1679958540.0,1288889,
1679958600.0,903684,
1679958660.0,893673,
1679958720.0,894417,
1679958780.0,880058,
1679958840.0,912794,
1679958900.0,1155794,
1679958960.0,960877,
1679959020.0,970356,
1679959080.0,957641,
1679959140.0,936747,
1679959200.0,1021072,
1679959260.0,961295,
1679959320.0,809478,
1679959380.0,939591,
1679959440.0,1045938,
1679959500.0,800093,
1679959560.0,815919,
1679959620.0,814608,
1679959680.0,824366,
1679959740.0,1864241,
1679959800.0,1497615,
1679959860.0,1526869,
1679959920.0,1337850,
1679959980.0,960233,
1679960040.0,788904,
1679960100.0,786446,
1679960160.0,1126219,
1679960220.0,750819,
1679960280.0,797925,
1679960340.0,784632,
1679960400.0,779769,
1679960460.0,767432,
1679960520.0,769798,
1679960580.0,761399,
1679960640.0,1251875,
1679960700.0,763341,
1679960760.0,779636,
1679960820.0,773062,
1679960880.0,763161,
1679960940.0,760478,
1679961000.0,726453,
1679961060.0,1140826,
1679961120.0,740649,
1679961180.0,747854,
1679961240.0,730095,
1679961300.0,728830,
1679961360.0,739443,
1679961420.0,745279,
1679961480.0,746421,
1679961540.0,725730,
1679961600.0,766459,
1679961660.0,1402663,
1679961720.0,1033346,
1679961780.0,1047410,
1679961840.0,1051346,
1679961900.0,1030546,
1679961960.0,1271353,
1679962020.0,996437,
1679962080.0,1028491,
1679962140.0,1021851,
1679962200.0,978111,
1679962260.0,998691,
1679962320.0,876252,
1679962380.0,720473,
1679962440.0,693937,
1679962500.0,678681,
1679962560.0,702026,
1679962620.0,714144,
1679962680.0,714351,
1679962740.0,684913,
1679962800.0,1108193,
1679962860.0,712611,
1679962920.0,687192,
1679962980.0,716391,
1679963040.0,678862,
1679963100.0,902781,
1679963160.0,820440,
1679963220.0,692345,
1679963280.0,678668,
1679963340.0,668659,
1679963400.0,658942,
1679963460.0,681181,
1679963520.0,740902,
1679963580.0,1074164,
1679963640.0,670307,
1679963700.0,649263,
1679963760.0,692000,
1679963820.0,659276,
1679963880.0,667969,
1679963940.0,672909,
1679964000.0,1182613,
1679964060.0,1430192,
1679964120.0,1251354,
1679964180.0,1096680,
1679964240.0,1099564,
1679964300.0,1043337,
1679964360.0,1072177,
1679964420.0,730499,
1679964480.0,709526,
1679964540.0,691739,
1679964600.0,701113,
1679964660.0,695677,
1679964720.0,643695,
1679964780.0,634916,
1679964840.0,654343,
1679964900.0,1223583,
1679964960.0,745326,
1679965020.0,835863,
1679965080.0,809244,
1679965140.0,809898,
1679965200.0,856062,
1679965260.0,651663,
1679965320.0,628332,
1679965380.0,618223,
1679965440.0,616126,
1679965500.0,610537,
1679965560.0,612004,
1679965620.0,612001,
1679965680.0,760074,
1679965740.0,825167,
1679965800.0,605987,
1679965860.0,612304,
1679965920.0,602735,
1679965980.0,599563,
1679966040.0,580397,
1679966100.0,636912,
1679966160.0,786112,
1679966220.0,755143,
1679966280.0,659264,
1679966340.0,1226224,
1679966400.0,1031190,
1679966460.0,1160648,
1679966520.0,1125056,
1679966580.0,1098854,
1679966640.0,1113713,
1679966700.0,1147237,
1679966760.0,1187556,
1679966820.0,654451,
1679966880.0,631324,
1679966940.0,672581,
1679967000.0,1145583,
1679967060.0,772078,
1679967120.0,796774,
1679967180.0,743665,
1679967240.0,784056,
1679967300.0,713643,
1679967360.0,591496,
1679967420.0,586913,
1679967480.0,622496,
1679967540.0,638132,
1679967600.0,789769,
1679967660.0,592659,
1679967720.0,565352,
1679967780.0,564589,
1679967840.0,570693,
1679967900.0,562767,
1679967960.0,571759,
1679968020.0,564699,
1679968080.0,563258,
1679968140.0,650680,
1679968200.0,1655704,
1679968260.0,1257521,
1679968320.0,1206727,
1679968380.0,1184244,
1679968440.0,1158061,
1679968500.0,1145361,
1679968560.0,757498,
1679968620.0,749956,
1679968680.0,577989,
1679968740.0,570400,
1679968800.0,598468,
1679968860.0,601378,
1679968920.0,570341,
1679968980.0,573936,
1679969040.0,570988,
1679969100.0,686920,
1679969160.0,1001261,
1679969220.0,877345,
1679969280.0,907659,
1679969340.0,858322,
1679969400.0,870537,
1679969460.0,1638595,
1679969520.0,1427818,
1679969580.0,963803,
1679969640.0,810379,
1679969700.0,552716,
1679969760.0,571637,
1679969820.0,579312,
1679969880.0,566461,
1679969940.0,561134,
1679970000.0,975801,
1679970060.0,566702,
1679970120.0,547321,
1679970180.0,553513,
1679970240.0,556670,
1679970300.0,553987,
1679970360.0,828667,
1679970420.0,582183,
1679970480.0,544493,
1679970540.0,580534,
1679970600.0,560055,
1679970660.0,543854,
1679970720.0,548236,
1679970780.0,548825,
1679970840.0,553231,
1679970900.0,542159,
1679970960.0,694056,
1679971020.0,696977,
1679971080.0,784826,
1679971140.0,533752,
1679971200.0,537091,
1679971260.0,600010,
1679971320.0,530634,
1679971380.0,541346,
1679971440.0,550205,
1679971500.0,544295,
1679971560.0,550913,
1679971620.0,558386,
1679971680.0,547949,
1679971740.0,548512,
1679971800.0,547828,
1679971860.0,565404,
1679971920.0,704407,
1679971980.0,1139005,
1679972040.0,975038,
1679972100.0,556499,
1679972160.0,534304,
1679972220.0,570617,
1679972280.0,553191,
1679972340.0,540712,
1679972400.0,542246,
1679972460.0,566662,
1679972520.0,812712,
1679972580.0,586369,
1679972640.0,615082,
1679972700.0,539796,
1679972760.0,596252,
1679972820.0,672259,
1679972880.0,541539,
1679972940.0,515602,
1679973000.0,573145,
1679973060.0,548317,
1679973120.0,543639,
1679973180.0,551323,
1679973240.0,544884,
1679973300.0,532112,
1679973360.0,553993,
1679973420.0,559393,
1679973480.0,561039,
1679973540.0,555634,
1679973600.0,548698,
1679973660.0,552955,
1679973720.0,974328,
1679973780.0,547537,
1679973840.0,542027,
1679973900.0,549786,
1679973960.0,543801,
1679974020.0,548609,
1679974080.0,535232,
1679974140.0,529827,
1679974200.0,561071,
1679974260.0,1183317,
1679974320.0,1260702,
1679974380.0,1285177,
1679974440.0,1016115,
1679974500.0,938731,
1679974560.0,1084775,
1679974620.0,745038,
1679974680.0,654740,
1679974740.0,536024,
1679974800.0,537858,
1679974860.0,547782,
1679974920.0,533684,
1679974980.0,727411,
1679975040.0,531149,
1679975100.0,524688,
1679975160.0,545854,
1679975220.0,545834,
1679975280.0,842621,
1679975340.0,545711,
1679975400.0,550538,
1679975460.0,574701,
1679975520.0,547329,
1679975580.0,967568,
1679975640.0,1504531,
1679975700.0,1073581,
1679975760.0,951829,
1679975820.0,903441,
1679975880.0,800297,
1679975940.0,768776,
1679976000.0,732450,
1679976060.0,565207,
1679976120.0,537702,
1679976180.0,533418,
1679976240.0,521607,
1679976300.0,536231,
1679976360.0,536752,
1679976420.0,559567,
1679976480.0,519110,
1679976540.0,528387,
1679976600.0,732401,
1679976660.0,539313,
1679976720.0,524881,
1679976780.0,511706,
1679976840.0,534434,
1679976900.0,536288,
1679976960.0,777235,
1679977020.0,537662,
1679977080.0,520597,
1679977140.0,530549,
1679977200.0,527205,
1679977260.0,547507,
1679977320.0,528709,
1679977380.0,531656,
1679977440.0,530495,
1679977500.0,561884,
1679977560.0,540115,
1679977620.0,528564,
1679977680.0,937042,
1679977740.0,516722,
1679977800.0,519349,
1679977860.0,531674,
1679977920.0,524300,
1679977980.0,507282,
1679978040.0,710383,
1679978100.0,663846,
1679978160.0,528708,
1679978220.0,566533,
1679978280.0,755824,
1679978340.0,528779,
1679978400.0,510272,
1679978460.0,531576,
1679978520.0,516689,
1679978580.0,506957,
1679978640.0,736391,
1679978700.0,602746,
1679978760.0,522014,
1679978820.0,532952,
1679978880.0,521681,
1679978940.0,524728,
1679979000.0,514720,
1679979060.0,522054,
1679979120.0,514593,
1679979180.0,915177,
1679979240.0,501991,
1679979300.0,528178,
1679979360.0,507877,
1679979420.0,535029,
1679979480.0,528997,
1679979540.0,520697,
1679979600.0,522230,
1679979660.0,550967,
1679979720.0,535068,
1679979780.0,576190,
1679979840.0,560482,
1679979900.0,508006,
1679979960.0,541808,
1679980020.0,579883,
1679980080.0,575354,
1679980140.0,1173859,
1679980200.0,910963,
1679980260.0,991198,
1679980320.0,960513,
1679980380.0,955573,
1679980440.0,948521,
1679980500.0,509517,
1679980560.0,519294,
1679980620.0,518095,
1679980680.0,554172,
1679980740.0,565585,
1679980800.0,1404558,
1679980860.0,1198062,
1679980920.0,1090643,
1679980980.0,1082493,
1679981040.0,1114223,
1679981100.0,1108112,
1679981160.0,829134,
1679981220.0,557221,
1679981280.0,541322,
1679981340.0,536300,
1679981400.0,524060,
1679981460.0,535039,
1679981520.0,534913,
1679981580.0,526628,
1679981640.0,524313,
1679981700.0,527224,
1679981760.0,724020,
1679981820.0,552830,
1679981880.0,534521,
1679981940.0,509343,
1679982000.0,512279,
1679982060.0,986248,
1679982120.0,1142492,
1679982180.0,1017008,
1679982240.0,1058989,
1679982300.0,1063333,
1679982360.0,1093024,
1679982420.0,1326222,
1679982480.0,813010,
1679982540.0,806372,
1679982600.0,762469,
1679982660.0,828793,
1679982720.0,779297,
1679982780.0,625877,
1679982840.0,673890,
1679982900.0,725168,
1679982960.0,787230,
1679983020.0,524833,
1679983080.0,522481,
1679983140.0,680772,
1679983200.0,524438,
1679983260.0,523910,
1679983320.0,531160,
1679983380.0,511248,
1679983440.0,518179,
1679983500.0,501000,
1679983560.0,512512,
1679983620.0,510805,
1679983680.0,524104,
1679983740.0,625883,
1679983800.0,780784,
1679983860.0,730354,
1679983920.0,732759,
1679983980.0,723885,
1679984040.0,739507,
1679984100.0,1536253,
1679984160.0,1070858,
1679984220.0,530783,
1679984280.0,517705,
1679984340.0,782824,
1679984400.0,908210,
1679984460.0,922367,
1679984520.0,919259,
1679984580.0,876333,
1679984640.0,480947,
1679984700.0,514690,
1679984760.0,599728,
1679984820.0,598883,
1679984880.0,841050,
1679984940.0,526642,
1679985000.0,555513,
1679985060.0,554729,
1679985120.0,541497,
1679985180.0,535584,
1679985240.0,535377,
1679985300.0,527973,
1679985360.0,530486,
1679985420.0,792662,
1679985480.0,532541,
1679985540.0,594220,
1679985600.0,527831,
1679985660.0,607032,
1679985720.0,573482,
1679985780.0,584449,
1679985840.0,718624,
1679985900.0,738333,
1679985960.0,759013,
1679986020.0,768802,
1679986080.0,796418,
1679986140.0,738151,
1679986200.0,507409,
1679986260.0,505581,
1679986320.0,599910,
1679986380.0,616360,
1679986440.0,489097,
1679986500.0,483155,
1679986560.0,506736,
1679986620.0,513069,
1679986680.0,497070,
1679986740.0,500513,
1679986800.0,832663,
1679986860.0,542017,
1679986920.0,853156,
1679986980.0,1309011,
1679987040.0,1255002,
1679987100.0,1327679,
1679987160.0,1402019,
1679987220.0,1387297,
1679987280.0,1366583,
1679987340.0,878811,
1679987400.0,875745,
1679987460.0,863784,
1679987520.0,880876,
1679987580.0,995238,
1679987640.0,636978,
1679987700.0,547504,
1679987760.0,543670,
1679987820.0,619329,
1679987880.0,523444,
1679987940.0,748543,
1679988000.0,533659,
1679988060.0,527602,
1679988120.0,515113,
1679988180.0,530525,
1679988240.0,530280,
1679988300.0,512434,
1679988360.0,522996,
1679988420.0,517722,
1679988480.0,524833,
1679988540.0,865606,
1679988600.0,514148,
1679988660.0,511812,
1679988720.0,514013,
1679988780.0,519400,
1679988840.0,844525,
1679988900.0,1095247,
1679988960.0,512374,
1679989020.0,524559,
1679989080.0,520862,
1679989140.0,504801,
1679989200.0,512822,
1679989260.0,517208,
1679989320.0,511870,
1679989380.0,680318,
1679989440.0,573565,
1679989500.0,506978,
1679989560.0,524996,
1679989620.0,523427,
1679989680.0,515441,
1679989740.0,512647,
1679989800.0,508722,
1679989860.0,804184,
1679989920.0,643206,
1679989980.0,512309,
1679990040.0,504669,
1679990100.0,503373,
1679990160.0,504681,
1679990220.0,522410,
1679990280.0,509526,
1679990340.0,499930,
1679990400.0,502476,
1679990460.0,660633,
1679990520.0,606702,
1679990580.0,519435,
1679990640.0,532061,
1679990700.0,506642,
1679990760.0,530450,
1679990820.0,533971,
1679990880.0,528162,
1679990940.0,518493,
1679991000.0,633715,
1679991060.0,522282,
1679991120.0,521072,
1679991180.0,537196,
1679991240.0,519500,
1679991300.0,510529,
1679991360.0,522082,
1679991420.0,526819,
1679991480.0,515877,
1679991540.0,593141,
1679991600.0,543099,
1679991660.0,515343,
1679991720.0,506514,
1679991780.0,512322,
1679991840.0,500480,
1679991900.0,633101,
1679991960.0,746779,
1679992020.0,525941,
1679992080.0,532323,
1679992140.0,529072,
1679992200.0,527715,
1679992260.0,878289,
1679992320.0,530078,
1679992380.0,523160,
1679992440.0,515845,
1679992500.0,515364,
1679992560.0,1206800,
1679992620.0,938505,
1679992680.0,820310,
1679992740.0,749080,
1679992800.0,726608,
1679992860.0,732456,
1679992920.0,515297,
1679992980.0,501223,
1679993040.0,510337,
1679993100.0,518844,
1679993160.0,507421,
1679993220.0,485912,
1679993280.0,475395,
1679993340.0,503714,
1679993400.0,497199,
1679993460.0,522329,
1679993520.0,498463,
1679993580.0,521473,
1679993640.0,510920,
1679993700.0,517013,
1679993760.0,507067,
1679993820.0,617842,
1679993880.0,896119,
1679993940.0,595810,
1679994000.0,683902,
1679994060.0,1163329,
1679994120.0,1049128,
1679994180.0,1024134,
1679994240.0,1017852,
1679994300.0,996403,
1679994360.0,873788,
1679994420.0,523069,
1679994480.0,552250,
1679994540.0,516962,
1679994600.0,522896,
1679994660.0,507772,
1679994720.0,525613,
1679994780.0,974759,
1679994840.0,917651,
1679994900.0,851205,
1679994960.0,797779,
1679995020.0,819498,
1679995080.0,843762,
1679995140.0,1119786,
1679995200.0,852275,
1679995260.0,821234,
1679995320.0,749328,
1679995380.0,554033,
1679995440.0,517276,
1679995500.0,513674,
1679995560.0,514705,
1679995620.0,517363,
1679995680.0,527572,
1679995740.0,524727,
1679995800.0,618522,
1679995860.0,1005505,
1679995920.0,700996,
1679995980.0,725303,
1679996040.0,745421,
1679996100.0,517144,
1679996160.0,510266,
1679996220.0,536291,
1679996280.0,552698,
1679996340.0,517934,
1679996400.0,519343,
1679996460.0,514890,
1679996520.0,517468,
1679996580.0,531703,
1679996640.0,532993,
1679996700.0,518634,
1679996760.0,517465,
1679996820.0,508342,
1679996880.0,526995,
1679996940.0,510008,
1679997000.0,776286,
1679997060.0,520263,
1679997120.0,511252,
1679997180.0,541269,
1679997240.0,776794,
1679997300.0,533329,
1679997360.0,543510,
1679997420.0,527010,
1679997480.0,547657,
1679997540.0,547107,
1679997600.0,746245,
1679997660.0,588397,
1679997720.0,528753,
1679997780.0,569869,
1679997840.0,547918,
1679997900.0,533141,
1679997960.0,540453,
1679998020.0,545182,
1679998080.0,552550,
1679998140.0,527272,
1679998200.0,515962,
1679998260.0,536796,
1679998320.0,521304,
1679998380.0,522996,
1679998440.0,508121,
1679998500.0,526259,
1679998560.0,513782,
1679998620.0,523970,
1679998680.0,530870,
1679998740.0,492737,
1679998800.0,516511,
1679998860.0,514621,
1679998920.0,519864,
1679998980.0,525532,
1679999040.0,508138,
1679999100.0,504907,
1679999160.0,514904,
1679999220.0,608313,
1679999280.0,752766,
1679999340.0,530634,
1679999400.0,572523,
1679999460.0,564900,
1679999520.0,682349,
1679999580.0,1112623,
1679999640.0,878132,
1679999700.0,1017137,
1679999760.0,1033787,
1679999820.0,961740,
1679999880.0,2775566,
1679999940.0,3245956,
1680000000.0,2888193,
1680000060.0,2759330,
1680000120.0,2730039,
1680000180.0,2487282,
1680000240.0,2010553,
1680000300.0,1971242,
1680000360.0,1860886,
1680000420.0,1713158,
1680000480.0,1579620,
1680000540.0,1384119,
1680000600.0,1256381,
1680000660.0,1163656,
1680000720.0,1045625,
1680000780.0,964430,
1680000840.0,857198,
1680000900.0,793433,
1680000960.0,783194,
1680001020.0,762980,
1680001080.0,708254,
1680001140.0,668588,
1680001200.0,626106,
1680001260.0,700950,
1680001320.0,701136,
1680001380.0,680528,
1680001440.0,663034,
1680001500.0,657205,
1680001560.0,653788,
1680001620.0,647496,
1680001680.0,640543,
1680001740.0,621583,
1680001800.0,624350,
1680001860.0,629748,
1680001920.0,577822,
1680001980.0,597628,
1680002040.0,578563,
1680002100.0,586424,
1680002160.0,589984,
1680002220.0,564976,
1680002280.0,575532,
1680002340.0,570907,
1680002400.0,670247,
1680002460.0,748018,
1680002520.0,561144,
1680002580.0,589915,
1680002640.0,572853,
1680002700.0,557188,
1680002760.0,590523,
1680002820.0,561969,
1680002880.0,570226,
1680002940.0,576597,
1680003000.0,588948,
1680003060.0,1013751,
1680003120.0,1786053,
1680003180.0,1826657,
1680003240.0,1719156,
1680003300.0,1856237,
1680003360.0,1801612,
1680003420.0,1773685,
1680003480.0,1433497,
1680003540.0,1394464,
1680003600.0,1377705,
1680003660.0,1467896,
1680003720.0,1370425,
1680003780.0,1246233,
1680003840.0,902776,
1680003900.0,895953,
1680003960.0,853324,
1680004020.0,850680,
1680004080.0,869657,
1680004140.0,608988,
1680004200.0,659449,
1680004260.0,625401,
1680004320.0,636805,
1680004380.0,638737,
1680004440.0,653732,
1680004500.0,645637,
1680004560.0,1061386,
1680004620.0,1012096,
1680004680.0,985587,
1680004740.0,1046503,
1680004800.0,1064003,
1680004860.0,1095119,
1680004920.0,738197,
1680004980.0,743229,
1680005040.0,1222965,
1680005100.0,729968,
1680005160.0,605770,
1680005220.0,679683,
1680005280.0,747720,
1680005340.0,767713,
1680005400.0,987553,
1680005460.0,685345,
1680005520.0,688579,
1680005580.0,699084,
1680005640.0,785314,
1680005700.0,766119,
1680005760.0,798403,
1680005820.0,854935,
1680005880.0,1512598,
1680005940.0,863699,
1680006000.0,809352,
1680006060.0,878882,
1680006120.0,944167,
1680006180.0,896130,
1680006240.0,859511,
1680006300.0,1322999,
1680006360.0,1646508,
1680006420.0,1257138,
1680006480.0,1110365,
1680006540.0,1070370,
1680006600.0,978157,
1680006660.0,952644,
1680006720.0,913825,
1680006780.0,1115169,
1680006840.0,2666129,
1680006900.0,2152275,
1680006960.0,2412551,
1680007020.0,2270431,
1680007080.0,2417867,
1680007140.0,2428941,
1680007200.0,2399606,
1680007260.0,1598712,
1680007320.0,1609436,
1680007380.0,1135834,
1680007440.0,1068080,
1680007500.0,1053123,
1680007560.0,1054248,
1680007620.0,1047803,
1680007680.0,1071985,
1680007740.0,1142392,
1680007800.0,1150568,
1680007860.0,1233850,
1680007920.0,1394901,
1680007980.0,1198651,
1680008040.0,1190551,
1680008100.0,1151948,
1680008160.0,1212710,
1680008220.0,1277077,
1680008280.0,1306293,
1680008340.0,1985779,
1680008400.0,1345730,
1680008460.0,1367347,
1680008520.0,1324528,
1680008580.0,1277552,
1680008640.0,1447699,
1680008700.0,1342416,
1680008760.0,1405036,
1680008820.0,1474967,
1680008880.0,1410595,
1680008940.0,1660018,
1680009000.0,2468873,
1680009060.0,1594164,
1680009120.0,1624748,
1680009180.0,1447645,
1680009240.0,1671410,
1680009300.0,1643811,
1680009360.0,2218406,
1680009420.0,2961455,
1680009480.0,2280652,
1680009540.0,1636286,
1680009600.0,1654546,
1680009660.0,2398448,
1680009720.0,2710894,
1680009780.0,1883670,
1680009840.0,1613379,
1680009900.0,1702865,
1680009960.0,1612300,
1680010020.0,1705050,
1680010080.0,1510165,
1680010140.0,1718150,
1680010200.0,1635918,
1680010260.0,1730599,
1680010320.0,1669438,
1680010380.0,1683714,
1680010440.0,1664023,
1680010500.0,1616558,
1680010560.0,1691808,
1680010620.0,1700617,
1680010680.0,1571402,
1680010740.0,1969952,
1680010800.0,1940131,
1680010860.0,1812644,
1680010920.0,1713265,
1680010980.0,1714395,
1680011040.0,1712208,
1680011100.0,1814746,
1680011160.0,1815585,
1680011220.0,1634492,
1680011280.0,1925318,
1680011340.0,1755949,
1680011400.0,2568882,
1680011460.0,2337527,
1680011520.0,2098696,
1680011580.0,2259025,
1680011640.0,2268419,
1680011700.0,2212371,
1680011760.0,2332915,
1680011820.0,2043896,
1680011880.0,1935968,
1680011940.0,2010245,
1680012000.0,1921966,
1680012060.0,2046077,
1680012120.0,2060931,
1680012180.0,2032223,
1680012240.0,1897953,
1680012300.0,2932167,
1680012360.0,2102337,
1680012420.0,2145726,
1680012480.0,2149135,
1680012540.0,2358972,
1680012600.0,2336006,
1680012660.0,2491238,
1680012720.0,2536779,
1680012780.0,2756553,
1680012840.0,2138073,
1680012900.0,2372153,
1680012960.0,2443638,
1680013020.0,2146406,
1680013080.0,2355036,
1680013140.0,2274471,
1680013200.0,2121593,
1680013260.0,2133083,
1680013320.0,2170191,
1680013380.0,2464112,
1680013440.0,2305718,
1680013500.0,2466115,
1680013560.0,2357074,
1680013620.0,2491928,
1680013680.0,2414004,
1680013740.0,2263544,
1680013800.0,2326585,
1680013860.0,2325616,
1680013920.0,2037197,
1680013980.0,1998545,
1680014040.0,2174748,
1680014100.0,2033565,
1680014160.0,2269309,
1680014220.0,2136466,
1680014280.0,2447055,
1680014340.0,2407082,
1680014400.0,2951228,
1680014460.0,2401709,
1680014520.0,2062806,
1680014580.0,2494374,
1680014640.0,2383330,
1680014700.0,2530359,
1680014760.0,2636354,
1680014820.0,2273408,
1680014880.0,3037308,
1680014940.0,2311606,
1680015000.0,1960374,
1680015060.0,2289788,
1680015120.0,2646475,
1680015180.0,2404551,
1680015240.0,2756165,
1680015300.0,1992138,
1680015360.0,2281848,
1680015420.0,2405422,
1680015480.0,2551752,
1680015540.0,2576122,
1680015600.0,2831845,
1680015660.0,2854094,
1680015720.0,2983495,
1680015780.0,2872037,
1680015840.0,2931310,
1680015900.0,2764894,
1680015960.0,2638724,
1680016020.0,2759030,
1680016080.0,2545826,
1680016140.0,2503684,
1680016200.0,2291111,
1680016260.0,2316931,
1680016320.0,2669953,
1680016380.0,2368035,
1680016440.0,2134981,
1680016500.0,2276677,
1680016560.0,2132664,
1680016620.0,2110163,
1680016680.0,2439176,
1680016740.0,2127025,
1680016800.0,2655920,
1680016860.0,2415439,
1680016920.0,2614036,
1680016980.0,3539396,
1680017040.0,3990272,
1680017100.0,3680852,
1680017160.0,2579564,
1680017220.0,2825439,
1680017280.0,2542007,
1680017340.0,2550034,
1680017400.0,2638984,
1680017460.0,2787540,
1680017520.0,2515100,
1680017580.0,2473162,
