<expr>,rows.integrated.per_minute,
1681951740.0,15224,
1681951800.0,16144,
1681951860.0,15441,
1681951920.0,15422,
1681951980.0,16690,
1681952040.0,15307,
1681952100.0,15214,
1681952160.0,15460,
1681952220.0,15205,
1681952280.0,15892,
1681952340.0,16509,
1681952400.0,16653,
1681952460.0,16992,
1681952520.0,16870,
1681952580.0,17805,
1681952640.0,16813,
1681952700.0,16445,
1681952760.0,16802,
1681952820.0,15937,
1681952880.0,16770,
1681952940.0,14636,
1681953000.0,15865,
1681953060.0,15689,
1681953120.0,16323,
1681953180.0,15977,
1681953240.0,15631,
1681953300.0,15817,
1681953360.0,16208,
1681953420.0,14961,
1681953480.0,17931,
1681953540.0,17211,
1681953600.0,16904,
1681953660.0,17758,
1681953720.0,17775,
1681953780.0,17988,
1681953840.0,18279,
1681953900.0,17267,
1681953960.0,18117,
1681954020.0,17864,
1681954080.0,17850,
1681954140.0,18166,
1681954200.0,18115,
1681954260.0,16894,
1681954320.0,18477,
1681954380.0,18451,
1681954440.0,17197,
1681954500.0,17433,
1681954560.0,17087,
1681954620.0,15464,
1681954680.0,21108,
1681954740.0,17127,
1681954800.0,17791,
1681954860.0,17244,
1681954920.0,18796,
1681954980.0,18378,
1681955040.0,17416,
1681955100.0,19636,
1681955160.0,18585,
1681955220.0,17848,
1681955280.0,19275,
1681955340.0,17029,
1681955400.0,16692,
1681955460.0,17006,
1681955520.0,17781,
1681955580.0,17988,
1681955640.0,17496,
1681955700.0,16470,
1681955760.0,17737,
1681955820.0,16263,
1681955880.0,17415,
1681955940.0,15925,
1681956000.0,17512,
1681956060.0,16496,
1681956120.0,16899,
1681956180.0,18015,
1681956240.0,17313,
1681956300.0,17878,
1681956360.0,16958,
1681956420.0,15290,
1681956480.0,16979,
1681956540.0,16304,
1681956600.0,17090,
1681956660.0,15717,
1681956720.0,15332,
1681956780.0,14927,
1681956840.0,16669,
1681956900.0,14825,
1681956960.0,16265,
1681957020.0,15085,
1681957080.0,16277,
1681957140.0,14455,
1681957200.0,14762,
1681957260.0,14286,
1681957320.0,14262,
1681957380.0,14272,
1681957440.0,15952,
1681957500.0,14677,
1681957560.0,15075,
1681957620.0,13786,
1681957680.0,14059,
1681957740.0,13702,
1681957800.0,14753,
1681957860.0,13151,
1681957920.0,13789,
1681957980.0,13878,
1681958040.0,14969,
1681958100.0,14018,
1681958160.0,13666,
1681958220.0,13815,
1681958280.0,15266,
1681958340.0,13792,
1681958400.0,13915,
1681958460.0,13522,
1681958520.0,13471,
1681958580.0,13662,
1681958640.0,13803,
1681958700.0,14172,
1681958760.0,13209,
1681958820.0,12844,
1681958880.0,14337,
1681958940.0,13204,
1681959000.0,14560,
1681959060.0,12809,
1681959120.0,13945,
1681959180.0,13855,
1681959240.0,13737,
1681959300.0,13400,
1681959360.0,14306,
1681959420.0,13497,
1681959480.0,14439,
1681959540.0,13370,
1681959600.0,14298,
1681959660.0,14728,
1681959720.0,14237,
1681959780.0,13368,
1681959840.0,14344,
1681959900.0,13682,
1681959960.0,14749,
1681960020.0,13285,
1681960080.0,16898,
1681960140.0,13953,
1681960200.0,14454,
1681960260.0,13465,
1681960320.0,14514,
1681960380.0,13581,
1681960440.0,13783,
1681960500.0,13487,
1681960560.0,14561,
1681960620.0,14250,
1681960680.0,14881,
1681960740.0,14895,
1681960800.0,15602,
1681960860.0,14964,
1681960920.0,15571,
1681960980.0,16325,
1681961040.0,15726,
1681961100.0,15193,
1681961160.0,15921,
1681961220.0,14555,
1681961280.0,15597,
1681961340.0,14688,
1681961400.0,15021,
1681961460.0,15334,
1681961520.0,15199,
1681961580.0,15600,
1681961640.0,14701,
1681961700.0,13762,
1681961760.0,16203,
1681961820.0,14175,
1681961880.0,15166,
1681961940.0,14486,
1681962000.0,15216,
1681962060.0,14670,
1681962120.0,14858,
1681962180.0,14701,
1681962240.0,14457,
1681962300.0,13949,
1681962360.0,15106,
1681962420.0,15175,
1681962480.0,15471,
1681962540.0,14640,
1681962600.0,15158,
1681962660.0,13973,
1681962720.0,15725,
1681962780.0,17923,
1681962840.0,15549,
1681962900.0,15418,
1681962960.0,15342,
1681963020.0,14972,
1681963080.0,16119,
1681963140.0,15178,
1681963200.0,17585,
1681963260.0,15928,
1681963320.0,17002,
1681963380.0,15997,
1681963440.0,17986,
1681963500.0,16424,
1681963560.0,16449,
1681963620.0,14977,
1681963680.0,14738,
1681963740.0,15177,
1681963800.0,16064,
1681963860.0,15804,
1681963920.0,14631,
1681963980.0,14422,
1681964040.0,16018,
1681964100.0,15513,
1681964160.0,16613,
1681964220.0,15494,
1681964280.0,16517,
1681964340.0,15659,
1681964400.0,16718,
1681964460.0,15779,
1681964520.0,16475,
1681964580.0,16227,
1681964640.0,16411,
1681964700.0,14585,
1681964760.0,15528,
1681964820.0,14945,
1681964880.0,15320,
1681964940.0,15610,
1681965000.0,16179,
1681965060.0,14372,
1681965120.0,15593,
1681965180.0,16069,
1681965240.0,15898,
1681965300.0,16191,
1681965360.0,17836,
1681965420.0,16887,
1681965480.0,16638,
1681965540.0,15355,
1681965600.0,15720,
1681965660.0,16846,
1681965720.0,15566,
1681965780.0,15635,
1681965840.0,15489,
1681965900.0,15445,
1681965960.0,14798,
1681966020.0,15624,
1681966080.0,15913,
1681966140.0,15132,
1681966200.0,14750,
1681966260.0,14533,
1681966320.0,15333,
1681966380.0,15032,
1681966440.0,15360,
1681966500.0,16169,
1681966560.0,17230,
1681966620.0,14703,
1681966680.0,16180,
1681966740.0,15974,
1681966800.0,16944,
1681966860.0,15701,
1681966920.0,16869,
1681966980.0,17491,
1681967040.0,16255,
1681967100.0,15812,
1681967160.0,17374,
1681967220.0,16837,
1681967280.0,17871,
1681967340.0,17016,
1681967400.0,17753,
1681967460.0,15101,
1681967520.0,16236,
1681967580.0,17182,
1681967640.0,16247,
1681967700.0,16968,
1681967760.0,16908,
1681967820.0,16776,
1681967880.0,17568,
1681967940.0,16117,
1681968000.0,15668,
1681968060.0,15294,
1681968120.0,16077,
1681968180.0,16506,
1681968240.0,15630,
1681968300.0,17361,
1681968360.0,16842,
1681968420.0,16096,
1681968480.0,15916,
1681968540.0,14440,
1681968600.0,15374,
1681968660.0,15847,
1681968720.0,15256,
1681968780.0,16577,
1681968840.0,14943,
1681968900.0,14954,
1681968960.0,15907,
1681969020.0,14780,
1681969080.0,15642,
1681969140.0,14611,
1681969200.0,15000,
1681969260.0,14507,
1681969320.0,15023,
1681969380.0,15157,
1681969440.0,15116,
1681969500.0,15643,
1681969560.0,16082,
1681969620.0,15564,
1681969680.0,16822,
1681969740.0,16114,
1681969800.0,15766,
1681969860.0,14978,
1681969920.0,16116,
1681969980.0,15952,
1681970040.0,16270,
1681970100.0,14886,
1681970160.0,15511,
1681970220.0,14301,
1681970280.0,15081,
1681970340.0,15028,
1681970400.0,16271,
1681970460.0,15100,
1681970520.0,15726,
1681970580.0,15688,
1681970640.0,15777,
1681970700.0,14310,
1681970760.0,14879,
1681970820.0,14549,
1681970880.0,15224,
1681970940.0,14680,
1681971000.0,15996,
1681971060.0,14842,
1681971120.0,15065,
1681971180.0,14240,
1681971240.0,14206,
1681971300.0,13677,
1681971360.0,13997,
1681971420.0,13078,
1681971480.0,13936,
1681971540.0,12146,
1681971600.0,12866,
1681971660.0,11539,
1681971720.0,12388,
1681971780.0,12840,
1681971840.0,13155,
1681971900.0,12568,
1681971960.0,13961,
1681972020.0,14672,
1681972080.0,14219,
1681972140.0,13050,
1681972200.0,14031,
1681972260.0,15369,
1681972320.0,15348,
1681972380.0,15233,
1681972440.0,14153,
1681972500.0,13784,
1681972560.0,15244,
1681972620.0,14419,
1681972680.0,15355,
1681972740.0,13647,
1681972800.0,14666,
1681972860.0,13553,
1681972920.0,14173,
1681972980.0,16277,
1681973040.0,13765,
1681973100.0,14480,
1681973160.0,14512,
1681973220.0,12329,
1681973280.0,13876,
1681973340.0,12189,
1681973400.0,13143,
1681973460.0,11614,
1681973520.0,13709,
1681973580.0,12952,
1681973640.0,13154,
1681973700.0,12216,
1681973760.0,12041,
1681973820.0,11581,
1681973880.0,12063,
1681973940.0,11855,
1681974000.0,11676,
1681974060.0,10865,
1681974120.0,11227,
1681974180.0,11089,
1681974240.0,10579,
1681974300.0,9696,
1681974360.0,10936,
1681974420.0,10831,
1681974480.0,10538,
1681974540.0,10346,
1681974600.0,10914,
1681974660.0,10137,
1681974720.0,10830,
1681974780.0,10260,
1681974840.0,9972,
1681974900.0,9392,
1681974960.0,9942,
1681975020.0,10275,
1681975080.0,10253,
1681975140.0,9584,
1681975200.0,9648,
1681975260.0,9275,
1681975320.0,9715,
1681975380.0,10294,
1681975440.0,8761,
1681975500.0,8384,
1681975560.0,8919,
1681975620.0,7951,
1681975680.0,8830,
1681975740.0,7799,
1681975800.0,7781,
1681975860.0,7963,
1681975920.0,7868,
1681975980.0,8944,
1681976040.0,7543,
1681976100.0,7168,
1681976160.0,7775,
1681976220.0,6546,
1681976280.0,8354,
1681976340.0,7438,
1681976400.0,7717,
1681976460.0,6624,
1681976520.0,7224,
1681976580.0,6973,
1681976640.0,7495,
1681976700.0,7011,
1681976760.0,7608,
1681976820.0,6328,
1681976880.0,7467,
1681976940.0,5778,
1681977000.0,6170,
1681977060.0,5826,
1681977120.0,5998,
1681977180.0,6162,
1681977240.0,5699,
1681977300.0,5311,
1681977360.0,5878,
1681977420.0,5422,
1681977480.0,6660,
1681977540.0,5642,
1681977600.0,5399,
1681977660.0,5381,
1681977720.0,6055,
1681977780.0,6717,
1681977840.0,5894,
1681977900.0,5233,
1681977960.0,5921,
1681978020.0,4830,
1681978080.0,5792,
1681978140.0,5305,
1681978200.0,5637,
1681978260.0,5047,
1681978320.0,5079,
1681978380.0,5351,
1681978440.0,5416,
1681978500.0,4559,
1681978560.0,5384,
1681978620.0,4656,
1681978680.0,5620,
1681978740.0,5212,
1681978800.0,5329,
1681978860.0,5017,
1681978920.0,5467,
1681978980.0,4997,
1681979040.0,4965,
1681979100.0,4945,
1681979160.0,5207,
1681979220.0,4461,
1681979280.0,5301,
1681979340.0,4528,
1681979400.0,4925,
1681979460.0,4510,
1681979520.0,4686,
1681979580.0,5429,
1681979640.0,5047,
1681979700.0,5051,
1681979760.0,5245,
1681979820.0,5055,
1681979880.0,5643,
1681979940.0,5112,
1681980000.0,5213,
1681980060.0,4819,
1681980120.0,5366,
1681980180.0,5025,
1681980240.0,4974,
1681980300.0,4972,
1681980360.0,4913,
1681980420.0,4237,
1681980480.0,5433,
1681980540.0,4832,
1681980600.0,4993,
1681980660.0,4170,
1681980720.0,4551,
1681980780.0,4372,
1681980840.0,4215,
1681980900.0,4406,
1681980960.0,4504,
1681981020.0,4165,
1681981080.0,5106,
1681981140.0,3988,
1681981200.0,4650,
1681981260.0,3917,
1681981320.0,4647,
1681981380.0,4624,
1681981440.0,4527,
1681981500.0,4504,
1681981560.0,4708,
1681981620.0,4037,
1681981680.0,4858,
1681981740.0,3679,
1681981800.0,4624,
1681981860.0,4020,
1681981920.0,4581,
1681981980.0,4504,
1681982040.0,4446,
1681982100.0,4457,
1681982160.0,4161,
1681982220.0,4165,
1681982280.0,4735,
1681982340.0,3829,
1681982400.0,4689,
1681982460.0,4137,
1681982520.0,4270,
1681982580.0,5436,
1681982640.0,4481,
1681982700.0,4482,
1681982760.0,4529,
1681982820.0,3803,
1681982880.0,4650,
1681982940.0,4111,
1681983000.0,4584,
1681983060.0,3970,
1681983120.0,4075,
1681983180.0,4523,
1681983240.0,4160,
1681983300.0,4204,
1681983360.0,4476,
1681983420.0,3562,
1681983480.0,5171,
1681983540.0,3904,
1681983600.0,4806,
1681983660.0,4027,
1681983720.0,4138,
1681983780.0,4704,
1681983840.0,4424,
1681983900.0,4515,
1681983960.0,4875,
1681984020.0,4398,
1681984080.0,4815,
1681984140.0,3928,
1681984200.0,4765,
1681984260.0,4062,
1681984320.0,4239,
1681984380.0,4748,
1681984440.0,4328,
1681984500.0,4363,
1681984560.0,4410,
1681984620.0,3793,
1681984680.0,4894,
1681984740.0,3951,
1681984800.0,5054,
1681984860.0,4546,
1681984920.0,4660,
1681984980.0,4257,
1681985040.0,4359,
1681985100.0,4499,
1681985160.0,4458,
1681985220.0,3810,
1681985280.0,4740,
1681985340.0,3817,
1681985400.0,4220,
1681985460.0,4136,
1681985520.0,4957,
1681985580.0,4061,
1681985640.0,4092,
1681985700.0,3880,
1681985760.0,4220,
1681985820.0,3472,
1681985880.0,4707,
1681985940.0,3619,
1681986000.0,4726,
1681986060.0,4135,
1681986120.0,4367,
1681986180.0,4256,
1681986240.0,4509,
1681986300.0,4104,
1681986360.0,4561,
1681986420.0,3642,
1681986480.0,4998,
1681986540.0,3903,
1681986600.0,4392,
1681986660.0,3804,
1681986720.0,4412,
1681986780.0,4322,
1681986840.0,4274,
1681986900.0,4110,
1681986960.0,4136,
1681987020.0,3738,
1681987080.0,4648,
1681987140.0,3802,
1681987200.0,5194,
1681987260.0,4302,
1681987320.0,4269,
1681987380.0,4183,
1681987440.0,4188,
1681987500.0,3884,
1681987560.0,4216,
1681987620.0,3885,
1681987680.0,4653,
1681987740.0,4233,
1681987800.0,4894,
1681987860.0,4030,
1681987920.0,4173,
1681987980.0,4091,
1681988040.0,4433,
1681988100.0,4190,
1681988160.0,4328,
1681988220.0,3880,
1681988280.0,4797,
1681988340.0,3980,
1681988400.0,4671,
1681988460.0,3572,
1681988520.0,4270,
1681988580.0,4503,
1681988640.0,4207,
1681988700.0,4181,
1681988760.0,4440,
1681988820.0,4242,
1681988880.0,4621,
1681988940.0,3591,
1681989000.0,4662,
1681989060.0,3822,
1681989120.0,4211,
1681989180.0,4186,
1681989240.0,4473,
1681989300.0,4265,
1681989360.0,4276,
1681989420.0,3905,
1681989480.0,4511,
1681989540.0,3779,
1681989600.0,4685,
1681989660.0,3926,
1681989720.0,4486,
1681989780.0,4737,
1681989840.0,4126,
1681989900.0,4181,
1681989960.0,4306,
1681990020.0,3918,
1681990080.0,4944,
1681990140.0,3929,
1681990200.0,4751,
1681990260.0,4034,
1681990320.0,4544,
1681990380.0,4769,
1681990440.0,3900,
1681990500.0,4036,
1681990560.0,4320,
1681990620.0,3861,
1681990680.0,4861,
1681990740.0,3576,
1681990800.0,5371,
1681990860.0,4330,
1681990920.0,4154,
1681990980.0,4255,
1681991040.0,4047,
1681991100.0,4420,
1681991160.0,4635,
1681991220.0,3682,
1681991280.0,4706,
1681991340.0,3492,
1681991400.0,4543,
1681991460.0,3524,
1681991520.0,4320,
1681991580.0,4419,
1681991640.0,4239,
1681991700.0,4260,
1681991760.0,4537,
1681991820.0,3718,
1681991880.0,4585,
1681991940.0,3657,
1681992000.0,4550,
1681992060.0,4015,
1681992120.0,4166,
1681992180.0,4402,
1681992240.0,4581,
1681992300.0,3952,
1681992360.0,3975,
1681992420.0,3498,
1681992480.0,4498,
1681992540.0,3571,
1681992600.0,4412,
1681992660.0,4042,
1681992720.0,4173,
1681992780.0,4198,
1681992840.0,4031,
1681992900.0,3877,
1681992960.0,4694,
1681993020.0,3975,
1681993080.0,4723,
1681993140.0,4333,
1681993200.0,4654,
1681993260.0,3983,
1681993320.0,4132,
1681993380.0,4265,
1681993440.0,4096,
1681993500.0,4042,
1681993560.0,4820,
1681993620.0,4004,
1681993680.0,5117,
1681993740.0,3925,
1681993800.0,4373,
1681993860.0,4259,
1681993920.0,4448,
1681993980.0,4581,
1681994040.0,4520,
1681994100.0,4315,
1681994160.0,4256,
1681994220.0,3638,
1681994280.0,4353,
1681994340.0,3732,
1681994400.0,4504,
1681994460.0,4051,
1681994520.0,4629,
1681994580.0,4460,
1681994640.0,4084,
1681994700.0,4015,
1681994760.0,4353,
1681994820.0,3942,
1681994880.0,4776,
1681994940.0,4197,
1681995000.0,4479,
1681995060.0,4021,
1681995120.0,4369,
1681995180.0,4214,
1681995240.0,4260,
1681995300.0,4100,
1681995360.0,4352,
1681995420.0,3949,
1681995480.0,5063,
1681995540.0,3672,
1681995600.0,4481,
1681995660.0,3818,
1681995720.0,4359,
1681995780.0,4155,
1681995840.0,4405,
1681995900.0,3875,
1681995960.0,4192,
1681996020.0,3931,
1681996080.0,4441,
1681996140.0,3613,
1681996200.0,4367,
1681996260.0,3816,
1681996320.0,4333,
1681996380.0,4177,
1681996440.0,4077,
1681996500.0,3948,
1681996560.0,3992,
1681996620.0,3910,
1681996680.0,4834,
1681996740.0,4077,
1681996800.0,4680,
1681996860.0,4138,
1681996920.0,4005,
1681996980.0,3825,
1681997040.0,3918,
1681997100.0,4301,
1681997160.0,3888,
1681997220.0,3671,
1681997280.0,4501,
1681997340.0,3405,
1681997400.0,4518,
1681997460.0,3511,
1681997520.0,3954,
1681997580.0,4239,
1681997640.0,3868,
1681997700.0,4167,
1681997760.0,4174,
1681997820.0,4177,
1681997880.0,4671,
1681997940.0,3735,
1681998000.0,4326,
1681998060.0,3875,
1681998120.0,4377,
1681998180.0,4393,
1681998240.0,4372,
1681998300.0,4177,
1681998360.0,3972,
1681998420.0,3443,
1681998480.0,4241,
1681998540.0,3472,
1681998600.0,4503,
1681998660.0,3491,
1681998720.0,4263,
1681998780.0,4034,
1681998840.0,3836,
1681998900.0,4130,
1681998960.0,4111,
1681999020.0,3505,
1681999080.0,4400,
1681999140.0,3419,
1681999200.0,4340,
1681999260.0,4021,
1681999320.0,4114,
1681999380.0,4116,
1681999440.0,4211,
1681999500.0,3651,
1681999560.0,4056,
1681999620.0,3365,
1681999680.0,4123,
1681999740.0,3473,
1681999800.0,4004,
1681999860.0,4024,
1681999920.0,3874,
1681999980.0,4344,
1682000040.0,4045,
1682000100.0,3510,
1682000160.0,4114,
1682000220.0,3430,
1682000280.0,4323,
1682000340.0,3668,
1682000400.0,4141,
1682000460.0,3608,
1682000520.0,3610,
1682000580.0,4032,
1682000640.0,3830,
1682000700.0,3812,
1682000760.0,4040,
1682000820.0,3620,
1682000880.0,4091,
1682000940.0,3578,
1682001000.0,4367,
1682001060.0,3614,
1682001120.0,3802,
1682001180.0,4417,
1682001240.0,4154,
1682001300.0,4050,
1682001360.0,4039,
1682001420.0,3347,
1682001480.0,4217,
1682001540.0,3453,
1682001600.0,4169,
1682001660.0,3743,
1682001720.0,4342,
1682001780.0,3976,
1682001840.0,4074,
1682001900.0,3810,
1682001960.0,3925,
1682002020.0,3477,
1682002080.0,4438,
1682002140.0,3854,
1682002200.0,4431,
1682002260.0,3909,
1682002320.0,3915,
1682002380.0,4012,
1682002440.0,3753,
1682002500.0,3955,
1682002560.0,4713,
1682002620.0,4005,
1682002680.0,4391,
1682002740.0,3840,
1682002800.0,4132,
1682002860.0,3711,
1682002920.0,4186,
1682002980.0,4059,
1682003040.0,4257,
1682003100.0,4110,
1682003160.0,4174,
1682003220.0,3726,
1682003280.0,4184,
1682003340.0,3269,
1682003400.0,4067,
1682003460.0,3492,
1682003520.0,3840,
1682003580.0,3981,
1682003640.0,3831,
1682003700.0,3994,
1682003760.0,3754,
1682003820.0,3467,
1682003880.0,6863,
1682003940.0,7937,
1682004000.0,8857,
1682004060.0,7246,
1682004120.0,8313,
1682004180.0,7664,
1682004240.0,4810,
1682004300.0,3751,
1682004360.0,3719,
1682004420.0,3454,
1682004480.0,4051,
1682004540.0,5466,
1682004600.0,6257,
1682004660.0,5572,
1682004720.0,3894,
1682004780.0,4232,
1682004840.0,4010,
1682004900.0,8047,
1682004960.0,4249,
1682005020.0,3895,
1682005080.0,5029,
1682005140.0,3492,
1682005200.0,8559,
1682005260.0,3532,
1682005320.0,3773,
1682005380.0,4205,
1682005440.0,4057,
1682005500.0,9493,
1682005560.0,5875,
1682005620.0,3663,
1682005680.0,4352,
1682005740.0,3545,
1682005800.0,4399,
1682005860.0,3729,
1682005920.0,4087,
1682005980.0,4258,
1682006040.0,4047,
1682006100.0,4193,
1682006160.0,3773,
1682006220.0,3681,
1682006280.0,4547,
1682006340.0,3289,
1682006400.0,4412,
1682006460.0,3725,
1682006520.0,6728,
1682006580.0,11717,
1682006640.0,4022,
1682006700.0,7422,
1682006760.0,4238,
1682006820.0,3463,
1682006880.0,4767,
1682006940.0,3699,
1682007000.0,4218,
1682007060.0,3816,
1682007120.0,3751,
1682007180.0,3874,
1682007240.0,3875,
1682007300.0,3849,
1682007360.0,4777,
1682007420.0,3715,
1682007480.0,4273,
1682007540.0,3372,
1682007600.0,4326,
1682007660.0,3756,
1682007720.0,4208,
1682007780.0,4241,
1682007840.0,4010,
1682007900.0,4087,
1682007960.0,4323,
1682008020.0,3675,
1682008080.0,4303,
1682008140.0,3697,
1682008200.0,4276,
1682008260.0,3644,
1682008320.0,4083,
1682008380.0,4345,
1682008440.0,4179,
1682008500.0,3976,
1682008560.0,4061,
1682008620.0,3564,
1682008680.0,4244,
1682008740.0,3679,
1682008800.0,4567,
1682008860.0,4077,
1682008920.0,4193,
1682008980.0,4518,
1682009040.0,4337,
1682009100.0,3934,
1682009160.0,4271,
1682009220.0,3570,
1682009280.0,4387,
1682009340.0,3605,
1682009400.0,4362,
1682009460.0,3987,
1682009520.0,4103,
1682009580.0,4132,
1682009640.0,3967,
1682009700.0,4002,
1682009760.0,4700,
1682009820.0,4012,
1682009880.0,4582,
1682009940.0,3613,
1682010000.0,4362,
1682010060.0,4243,
1682010120.0,4190,
1682010180.0,3816,
1682010240.0,4477,
1682010300.0,3861,
1682010360.0,4016,
1682010420.0,3646,
1682010480.0,4489,
1682010540.0,3689,
1682010600.0,4220,
1682010660.0,3807,
1682010720.0,4139,
1682010780.0,4005,
1682010840.0,4211,
1682010900.0,3993,
1682010960.0,4077,
1682011020.0,3694,
1682011080.0,4254,
1682011140.0,3431,
1682011200.0,4222,
1682011260.0,3610,
1682011320.0,4116,
1682011380.0,3905,
1682011440.0,3636,
1682011500.0,4144,
1682011560.0,3937,
1682011620.0,3494,
1682011680.0,4429,
1682011740.0,3608,
1682011800.0,4528,
1682011860.0,3724,
1682011920.0,4147,
1682011980.0,4489,
1682012040.0,4141,
1682012100.0,3946,
1682012160.0,4101,
1682012220.0,3792,
1682012280.0,4612,
1682012340.0,3392,
1682012400.0,4431,
1682012460.0,3484,
1682012520.0,3777,
1682012580.0,3903,
1682012640.0,3898,
1682012700.0,3900,
1682012760.0,4771,
1682012820.0,3674,
1682012880.0,4478,
1682012940.0,3533,
1682013000.0,4144,
1682013060.0,3743,
1682013120.0,4150,
1682013180.0,4389,
1682013240.0,4154,
1682013300.0,4003,
1682013360.0,3968,
1682013420.0,3489,
1682013480.0,4407,
1682013540.0,3296,
1682013600.0,4439,
1682013660.0,3689,
1682013720.0,4297,
1682013780.0,4442,
1682013840.0,4016,
1682013900.0,3642,
1682013960.0,3917,
1682014020.0,3477,
1682014080.0,4530,
1682014140.0,3579,
1682014200.0,4217,
1682014260.0,3721,
1682014320.0,4023,
1682014380.0,4264,
1682014440.0,4639,
1682014500.0,4255,
1682014560.0,4296,
1682014620.0,3607,
1682014680.0,4767,
1682014740.0,3628,
1682014800.0,4351,
1682014860.0,3793,
1682014920.0,3909,
1682014980.0,4163,
1682015040.0,3948,
1682015100.0,4074,
1682015160.0,4754,
1682015220.0,3524,
1682015280.0,4223,
1682015340.0,3474,
1682015400.0,4379,
1682015460.0,3735,
1682015520.0,4173,
1682015580.0,4757,
1682015640.0,4299,
1682015700.0,3983,
1682015760.0,4085,
1682015820.0,3818,
1682015880.0,4627,
1682015940.0,3601,
1682016000.0,4354,
1682016060.0,3952,
1682016120.0,4162,
1682016180.0,3917,
1682016240.0,4038,
1682016300.0,3647,
1682016360.0,4103,
1682016420.0,3680,
1682016480.0,4440,
1682016540.0,3819,
1682016600.0,4588,
1682016660.0,3612,
1682016720.0,3876,
1682016780.0,3985,
1682016840.0,3933,
1682016900.0,3986,
1682016960.0,4536,
1682017020.0,3609,
1682017080.0,4598,
1682017140.0,3736,
1682017200.0,4255,
1682017260.0,3817,
1682017320.0,4022,
1682017380.0,4065,
1682017440.0,4425,
1682017500.0,3996,
1682017560.0,4128,
1682017620.0,3642,
1682017680.0,4309,
1682017740.0,3649,
1682017800.0,4368,
1682017860.0,3524,
1682017920.0,4255,
1682017980.0,3972,
1682018040.0,4178,
1682018100.0,4030,
1682018160.0,4119,
1682018220.0,3645,
1682018280.0,4405,
1682018340.0,3617,
1682018400.0,4748,
1682018460.0,3529,
1682018520.0,4103,
1682018580.0,3683,
1682018640.0,4007,
1682018700.0,3775,
1682018760.0,3976,
1682018820.0,3758,
1682018880.0,4231,
1682018940.0,3852,
1682019000.0,4054,
1682019060.0,3618,
1682019120.0,4006,
1682019180.0,4263,
1682019240.0,4054,
1682019300.0,3954,
1682019360.0,4116,
1682019420.0,3706,
1682019480.0,4664,
1682019540.0,3660,
1682019600.0,4096,
1682019660.0,3517,
1682019720.0,4146,
1682019780.0,3941,
1682019840.0,4144,
1682019900.0,4096,
1682019960.0,4587,
1682020020.0,3959,
1682020080.0,4495,
1682020140.0,3644,
1682020200.0,4770,
1682020260.0,3571,
1682020320.0,4304,
1682020380.0,4055,
1682020440.0,4074,
1682020500.0,3941,
1682020560.0,4237,
1682020620.0,3604,
1682020680.0,4543,
1682020740.0,3763,
1682020800.0,4363,
1682020860.0,4377,
1682020920.0,4340,
1682020980.0,4210,
1682021040.0,4029,
1682021100.0,4121,
1682021160.0,3985,
1682021220.0,3777,
1682021280.0,4430,
1682021340.0,3705,
1682021400.0,4457,
1682021460.0,3676,
1682021520.0,3948,
1682021580.0,4005,
1682021640.0,3845,
1682021700.0,3751,
1682021760.0,4115,
1682021820.0,3733,
1682021880.0,4366,
1682021940.0,3803,
1682022000.0,4274,
1682022060.0,3933,
1682022120.0,4096,
1682022180.0,3897,
1682022240.0,4247,
1682022300.0,4025,
1682022360.0,4292,
1682022420.0,3675,
1682022480.0,4381,
1682022540.0,3537,
1682022600.0,4099,
1682022660.0,3471,
1682022720.0,3886,
1682022780.0,4400,
1682022840.0,4056,
1682022900.0,3801,
1682022960.0,3972,
1682023020.0,3878,
1682023080.0,4274,
1682023140.0,3357,
1682023200.0,4368,
1682023260.0,4419,
1682023320.0,4062,
1682023380.0,3988,
1682023440.0,4089,
1682023500.0,3636,
1682023560.0,3845,
1682023620.0,3337,
1682023680.0,4679,
1682023740.0,3728,
1682023800.0,4300,
1682023860.0,3717,
1682023920.0,4086,
1682023980.0,3857,
1682024040.0,3838,
1682024100.0,3683,
1682024160.0,4055,
1682024220.0,3553,
1682024280.0,4422,
1682024340.0,3734,
1682024400.0,4357,
1682024460.0,3530,
1682024520.0,3844,
1682024580.0,3895,
1682024640.0,3973,
1682024700.0,4035,
1682024760.0,4478,
1682024820.0,3675,
1682024880.0,4611,
1682024940.0,3428,
1682025000.0,4593,
1682025060.0,4189,
1682025120.0,4560,
1682025180.0,4269,
1682025240.0,4332,
1682025300.0,4343,
1682025360.0,4259,
1682025420.0,3646,
1682025480.0,4197,
1682025540.0,3641,
1682025600.0,4568,
1682025660.0,3720,
1682025720.0,4198,
1682025780.0,4279,
1682025840.0,3839,
1682025900.0,3898,
1682025960.0,3965,
1682026020.0,4335,
1682026080.0,5092,
1682026140.0,4150,
1682026200.0,4978,
1682026260.0,4097,
1682026320.0,4488,
1682026380.0,4580,
1682026440.0,4712,
1682026500.0,5121,
1682026560.0,4692,
1682026620.0,4262,
1682026680.0,4960,
1682026740.0,3889,
1682026800.0,4579,
1682026860.0,4076,
1682026920.0,4498,
1682026980.0,4182,
1682027040.0,4824,
1682027100.0,4436,
1682027160.0,4741,
1682027220.0,4043,
1682027280.0,4730,
1682027340.0,3881,
1682027400.0,5158,
1682027460.0,4607,
1682027520.0,4526,
1682027580.0,4269,
1682027640.0,4110,
1682027700.0,4231,
1682027760.0,4412,
1682027820.0,4574,
1682027880.0,5855,
1682027940.0,4883,
